strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
P_IC_qb0of3__REVENUE_qb0of3__None__v0,P_IC_qb0,REVENUE_qb0,0.2242906969048153,0.14417985702393699,0.0801108398808783,-0.40924131114701334,0.5428706774040739,113.93877551020408,True,
EV_S_qb0of3__REVENUE_qb0of3__None__v0,EV_S_qb0,REVENUE_qb0,0.2040896822855236,0.13327189080824864,0.07081779147727496,-0.3087125822973461,0.5251948051948052,90.05714285714286,True,
PS_qb0of3__REVENUE_qb0of3__None__v0,PS_qb0,REVENUE_qb0,0.19889012074620505,0.13063337928522634,0.06825674146097871,-0.27936078779323525,0.4691211401425178,69.60408163265306,True,
MOM_qb2of3__EV_S_qb0of3__None__v0,EV_S_qb0,MOM_qb2,0.18730029486649968,0.13327189080824864,0.054028404058251045,-0.6470620998917475,0.48628373082521553,153.83397683397683,True,
PB_qb0of3__REVENUE_qb0of3__None__v0,PB_qb0,REVENUE_qb0,0.18624937152872212,0.14168054854063916,0.04456882298808296,-0.45373607939858096,0.5798141891891891,144.25306122448978,True,
P_IC_qb0of3__MOM_qb2of3__None__v0,P_IC_qb0,MOM_qb2,0.1767227601889707,0.14417985702393699,0.03254290316503372,-0.6509717097295721,0.4801985540088486,156.85714285714286,True,
P_IC_qb0of3__DEBTRATIO_qb0of3__None__v0,P_IC_qb0,DEBTRATIO_qb0,0.17597458262379329,0.14417985702393699,0.0317947255998563,-0.38263128300769433,0.5417032484635645,57.518367346938774,True,
P_IC_qb0of3__ROE_qb2of3__None__v0,P_IC_qb0,ROE_qb2,0.17399793162660537,0.14417985702393699,0.029818074602668387,-0.34753783218838163,0.46853146853146854,89.7992277992278,True,
PS_qb0of3__MOM_qb2of3__None__v0,PS_qb0,MOM_qb2,0.1725570384302506,0.13063337928522634,0.04192365914502427,-0.6415293974283874,0.4791826029942083,157.87258687258688,True,
P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__None__v0,P_IC_qb0,NETDEBT_EBITDA_qb1,0.17211959642566654,0.14417985702393699,0.027939739401729557,-0.434309267053243,0.49890988372093026,98.03673469387755,True,
P_IC_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,P_IC_qb0,NETDEBT_EBITDA_qb0,0.17045113309314686,0.14417985702393699,0.02627127606920987,-0.4286149400483181,0.583547557840617,74.2326530612245,True,
PB_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,PB_qb0,NETDEBT_EBITDA_qb0,0.16871541017000502,0.14168054854063916,0.02703486162936586,-0.4957900145531986,0.6081923419412288,142.73061224489797,True,
MOM_qb1of3__REVENUE_qb0of3__None__v0,REVENUE_qb0,MOM_qb1,0.16732391114546585,0.1284863418294273,0.038837569316038545,-0.5946103817587263,0.49053688682889146,144.0081632653061,True,
MOM_qb2of3__ROE_qb2of3__None__v0,MOM_qb2,ROE_qb2,0.16666894171226798,0.11856824252898823,0.04810069918327975,-0.6369653528696615,0.4981998199819982,165.28524590163934,True,
P_IC_qb0of3__REVENUE_qb1of3__None__v0,P_IC_qb0,REVENUE_qb1,0.16661448590704953,0.14417985702393699,0.02243462888311254,-0.5219891764494351,0.5448873483535529,164.30204081632652,True,
PB_qb0of3__MOM_qb2of3__None__v0,PB_qb0,MOM_qb2,0.16625729900929054,0.14168054854063916,0.024576750468651376,-0.6474713661812598,0.4846210759961949,154.81853281853282,True,
MOM_qb2of3__REVENUE_qb1of3__None__v0,MOM_qb2,REVENUE_qb1,0.16328519162187272,0.11856824252898823,0.044716949092884484,-0.6776785903456943,0.46743948175929084,157.42448979591836,True,
P_IC_qb0of3__ROIC_qb2of3__None__v0,P_IC_qb0,ROIC_qb2,0.1624827696120359,0.14417985702393699,0.018302912588098907,-0.30041717922390243,0.435609921848454,54.28957528957529,True,
MOM_qb2of3__ROIC_qb2of3__None__v0,MOM_qb2,ROIC_qb2,0.1622695910970633,0.11856824252898823,0.04370134856807506,-0.6590108457844113,0.49294096076274296,161.12786885245902,True,
EV_S_qb0of3__DEBTRATIO_qb0of3__None__v0,EV_S_qb0,DEBTRATIO_qb0,0.16174482675827684,0.13327189080824864,0.0284729359500282,-0.44484345229131494,0.5464270432178006,124.24489795918367,True,
PB_qb0of3__DEBTRATIO_qb2of3__None__v0,PB_qb0,DEBTRATIO_qb2,0.16157304627005153,0.14168054854063916,0.019892497729412373,-0.5369916112116553,0.578138343296328,184.1265306122449,True,
P_IC_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,P_IC_qb0,NETDEBT_EBITDA_qb2,0.16129839855406725,0.14417985702393699,0.01711854153013026,-0.5709636553541665,0.6054172767203514,287.27755102040817,True,
P_IC_qb0of3__DEBTRATIO_qb2of3__None__v0,P_IC_qb0,DEBTRATIO_qb2,0.1606966196720303,0.14417985702393699,0.01651676264809332,-0.546609612409725,0.5969145569620253,307.4530612244898,True,
REVENUE_qb0of3__DEBTRATIO_qb2of3__None__v0,REVENUE_qb0,DEBTRATIO_qb2,0.16035273558717367,0.1284863418294273,0.03186639375774636,-0.5352797640330984,0.4553058024046001,112.75510204081633,True,
PB_qb0of3__REVENUE_qb1of3__None__v0,PB_qb0,REVENUE_qb1,0.15898687502249786,0.14168054854063916,0.017306326481858703,-0.5161321209419358,0.5574673090158293,172.534693877551,True,
MOM_qb2of3__NETDEBT_EBITDA_qb1of3__None__v0,MOM_qb2,NETDEBT_EBITDA_qb1,0.15869626874474596,0.11856824252898823,0.04012802621575773,-0.661073993202089,0.47780935723655443,167.02448979591836,True,
PB_qb0of3__DEBTRATIO_qb0of3__None__v0,PB_qb0,DEBTRATIO_qb0,0.157902254876517,0.14168054854063916,0.016221706335877828,-0.5069887615276718,0.584571154767609,152.6122448979592,True,
PS_qb1of3__EV_S_qb0of3__None__v0,EV_S_qb0,PS_qb1,0.1578660361763582,0.13327189080824864,0.024594145368109555,-0.6031327066362827,0.5148264984227129,94.7265306122449,True,
PB_qb0of3__EPS_qb1of3__None__v0,PB_qb0,EPS_qb1,0.15757263904452423,0.14168054854063916,0.01589209050388507,-0.5122491074071611,0.504821859094562,192.8803088803089,True,
PB_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,PB_qb0,NETDEBT_EBITDA_qb2,0.15639251222263106,0.14168054854063916,0.014711963681991902,-0.5667639501863014,0.6023065476190477,214.74693877551022,True,
EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,EV_S_qb0,NETDEBT_EBITDA_qb0,0.1557900490185662,0.13327189080824864,0.02251815821031755,-0.5232166996866939,0.562638756739613,193.8204081632653,True,
PB_qb0of3__P_IC_qb1of3__None__v0,PB_qb0,P_IC_qb1,0.15548873010622732,0.14168054854063916,0.013808181565588162,-0.5605054850923613,0.5434580884627281,126.22448979591837,True,
P_IC_qb0of3__EPS_qb2of3__None__v0,P_IC_qb0,EPS_qb2,0.15420619403767954,0.14417985702393699,0.010026337013742559,-0.33334006572928954,0.45031654280209193,88.36293436293437,True,
MOM_qb2of3__DEBTRATIO_qb2of3__None__v0,DEBTRATIO_qb2,MOM_qb2,0.15297367080313573,0.12359362318589961,0.029380047617236116,-0.6722909789249409,0.4540735725569849,167.17551020408163,True,
PS_qb0of3__REVENUE_qb1of3__None__v0,PS_qb0,REVENUE_qb1,0.15165851061481095,0.13063337928522634,0.021025131329584612,-0.512916117168825,0.504267668146125,180.74693877551022,True,
PB_qb0of3__ROIC_qb1of3__None__v0,PB_qb0,ROIC_qb1,0.15149284041240496,0.14168054854063916,0.0098122918717658,-0.5108954479548621,0.5068692206076618,199.011583011583,True,
MOM_qb2of3__EPS_qb2of3__None__v0,MOM_qb2,EPS_qb2,0.15016968644879758,0.11856824252898823,0.03160144391980935,-0.6469140287381401,0.4949838932351588,163.9311475409836,True,
P_IC_qb0of3__DEBTRATIO_qb1of3__None__v0,P_IC_qb0,DEBTRATIO_qb1,0.1495953942542958,0.14417985702393699,0.005415537230358813,-0.5093400652254969,0.5479197622585439,140.21632653061224,True,
PS_qb0of3__DEBTRATIO_qb2of3__None__v0,PS_qb0,DEBTRATIO_qb2,0.1491212638550079,0.13063337928522634,0.018487884569781565,-0.5494537524654277,0.5223199739328772,270.68979591836734,True,
EV_S_qb0of3__ROE_qb2of3__None__v0,EV_S_qb0,ROE_qb2,0.14876542652372948,0.13327189080824864,0.015493535715480844,-0.3799295050233572,0.4646985594878179,150.7992277992278,True,
PB_qb0of3__DEBTRATIO_qb1of3__None__v0,PB_qb0,DEBTRATIO_qb1,0.14852207700502418,0.14168054854063916,0.006841528464385016,-0.5094313151424898,0.5536366655596148,168.44897959183675,True,
MOM_qb2of3__DEBTRATIO_qb1of3__None__v0,MOM_qb2,DEBTRATIO_qb1,0.14781380080414097,0.11856824252898823,0.02924555827515274,-0.6648030609561294,0.4706725468577729,160.0081632653061,True,
